Reading in freezeout surface in CCAKE boost invariant format
u1.56108 1.1986 0.0174301
dat: -4.34682 9.67553 10.6383
u_dot_n: 4.99684
m_over_sigma: 0.00719784
Finished reading surface
Surface data read successfully.
Number of points: 136867

There are 328 mesons, 325 baryons and 325 antibaryons

Particle list read successfully.
Number of particles: 978
Sampling particles...
Progress: 0%
Progress: 0% completed
mbar: 0.919163, omega: 0.00134224, max_w: 1.00047
mbar: 0.919608, omega: 0.00964497, max_w: 1.00882
mbar: 0.92065, omega: 0.00262243, max_w: 1.00175
mbar: 0.92065, omega: 0.00262243, max_w: 1.00175
mbar: 0.920203, omega: 0.0100133, max_w: 1.00919
mbar: 0.921113, omega: 0.0240088, max_w: 1.0234
mbar: 0.920195, omega: 0.027947, max_w: 1.02745
mbar: 0.919038, omega: 0.0416371, max_w: 1.04161
mbar: 0.919612, omega: 0.037075, max_w: 1.03687
mbar: 0.923035, omega: 0.0493921, max_w: 1.04971
mbar: 0.922924, omega: 0.0368248, max_w: 1.0366
mbar: 0.921747, omega: 0.0404684, max_w: 1.04039
mbar: 0.921732, omega: 0.0142673, max_w: 1.01348
mbar: 0.922317, omega: 0.106881, max_w: 1.11183
mbar: 0.920502, omega: 0.0244882, max_w: 1.0239
mbar: 0.923447, omega: 0.0815997, max_w: 1.08407
mbar: 0.920075, omega: 0.00462656, max_w: 1.00376
mbar: 0.921131, omega: 0.0156961, max_w: 1.01494
mbar: 0.92135, omega: 0.0200129, max_w: 1.01933
mbar: 0.92034, omega: 0.0260654, max_w: 1.02552
mbar: 0.920963, omega: 0.029345, max_w: 1.02888
mbar: 0.922996, omega: 0.0327467, max_w: 1.03239
mbar: 0.920821, omega: 0.00531453, max_w: 1.00445
mbar: 0.922695, omega: 0.0582008, max_w: 1.059
mbar: 0.733063, omega: -0.0202822, max_w: 1.11556
mbar: 0.920968, omega: 0.0310651, max_w: 1.03065
mbar: 0.9231, omega: 0.0161782, max_w: 1.01542
mbar: 0.920147, omega: 0.0244461, max_w: 1.02385
mbar: 0.920755, omega: 0.033489, max_w: 1.03316
mbar: 0.920144, omega: 0.0541378, max_w: 1.05471
mbar: 0.920795, omega: 0.0406949, max_w: 1.04063
mbar: 0.924675, omega: 0.16509, max_w: 1.18717
mbar: 0.920681, omega: 0.0164255, max_w: 1.01568
mbar: 0.923402, omega: 0.0782302, max_w: 1.08042
mbar: 0.919434, omega: 0.0210841, max_w: 1.02042
mbar: 0.919202, omega: 0.0253699, max_w: 1.0248
mbar: 0.923109, omega: 0.0472578, max_w: 1.04747
mbar: 0.921826, omega: 0.0313557, max_w: 1.03095
mbar: 0.921177, omega: 0.00843215, max_w: 1.00759
mbar: 0.921029, omega: 0.022722, max_w: 1.02209
mbar: 0.922977, omega: 0.0232785, max_w: 1.02265
mbar: 0.921193, omega: 0.0205951, max_w: 1.01992
mbar: 0.920479, omega: 0.0303102, max_w: 1.02987
mbar: 0.919943, omega: 0.0654866, max_w: 1.06675
mbar: 0.922503, omega: 0.0386896, max_w: 1.03854
mbar: 0.922363, omega: 0.0490773, max_w: 1.04938
mbar: 0.921116, omega: 0.0281133, max_w: 1.02762
mbar: 0.91967, omega: 0.0111723, max_w: 1.01036
mbar: 0.921974, omega: 0.0229818, max_w: 1.02235
mbar: 0.920109, omega: 0.0287523, max_w: 1.02827
mbar: 0.920183, omega: 0.00138492, max_w: 1.00051
mbar: 0.923569, omega: 0.158104, max_w: 1.17725
mbar: 0.920956, omega: 0.0706903, max_w: 1.07231
mbar: 0.920872, omega: 0.120668, max_w: 1.12727
mbar: 0.921767, omega: 0.158271, max_w: 1.17856
mbar: 0.923232, omega: 0.0546449, max_w: 1.05524
mbar: 0.924876, omega: 0.0234766, max_w: 1.02285
mbar: 0.920959, omega: 0.0799684, max_w: 1.08231
mbar: 0.920709, omega: 0.0126968, max_w: 1.01189
mbar: 0.919487, omega: 0.00916661, max_w: 1.00833
mbar: 0.92047, omega: 0.00247284, max_w: 1.0016
mbar: 0.92047, omega: 0.00247284, max_w: 1.0016
mbar: 0.92047, omega: 0.00247284, max_w: 1.0016
mbar: 0.92047, omega: 0.00247284, max_w: 1.0016
mbar: 0.92047, omega: 0.00247284, max_w: 1.0016
mbar: 0.919848, omega: 0.00430463, max_w: 1.00344
mbar: 0.920381, omega: 0.0492807, max_w: 1.0496
mbar: 0.918983, omega: 0.00323278, max_w: 1.00237
mbar: 0.927584, omega: 0.213194, max_w: 1.27024
mbar: 0.922529, omega: 0.0330637, max_w: 1.03271
mbar: 0.920235, omega: 0.00540516, max_w: 1.00454
mbar: 0.919466, omega: 0.00894222, max_w: 1.00811
mbar: 0.9192, omega: 0.000958516, max_w: 1.00009
mbar: 0.919463, omega: 0.0240026, max_w: 1.0234
mbar: 0.922466, omega: 0.0359891, max_w: 1.03573
mbar: 0.921892, omega: 0.0666876, max_w: 1.06803
mbar: 0.919728, omega: 0.0137702, max_w: 1.01298
mbar: 0.919894, omega: 0.00371689, max_w: 1.00285
mbar: 0.920282, omega: 0.0618544, max_w: 1.06288
mbar: 0.920368, omega: 0.0120975, max_w: 1.01129
mbar: 0.921411, omega: 0.098368, max_w: 1.10241
mbar: 0.92184, omega: 0.00636252, max_w: 1.0055
mbar: 0.923048, omega: 0.0690194, max_w: 1.07052
mbar: 0.921446, omega: 0.112743, max_w: 1.11837
mbar: 0.922982, omega: 0.0947145, max_w: 1.09838
mbar: 0.920977, omega: 0.0118456, max_w: 1.01103
mbar: 0.919894, omega: 0.0346682, max_w: 1.03438
mbar: 0.920097, omega: 0.00837946, max_w: 1.00754
mbar: 0.920097, omega: 0.00837946, max_w: 1.00754
mbar: 0.922441, omega: 0.032923, max_w: 1.03257
mbar: 0.922441, omega: 0.032923, max_w: 1.03257
mbar: 0.921948, omega: 0.0189324, max_w: 1.01822
mbar: 0.733424, omega: 0.0116317, max_w: 1.17428
mbar: 0.920726, omega: 0.0247562, max_w: 1.02417
mbar: 0.920269, omega: 0.00340106, max_w: 1.00253
mbar: 0.922453, omega: 0.0026771, max_w: 1.00181
mbar: 0.922541, omega: 0.0346205, max_w: 1.03432
mbar: 0.920807, omega: 0.0100878, max_w: 1.00926
mbar: 0.919909, omega: 0.0664212, max_w: 1.06775
mbar: 0.920949, omega: 0.0741983, max_w: 1.07608
mbar: 0.92084, omega: 0.0266309, max_w: 1.02609
mbar: 0.920784, omega: 0.0340574, max_w: 1.03374
mbar: 0.919669, omega: 0.0112828, max_w: 1.01047
mbar: 0.920813, omega: 0.0355169, max_w: 1.03525
mbar: 0.919662, omega: 0.00479385, max_w: 1.00393
mbar: 0.920392, omega: 0.0129934, max_w: 1.0122
mbar: 0.920696, omega: 0.0206197, max_w: 1.01995
mbar: 0.920381, omega: 0.0249816, max_w: 1.0244
mbar: 0.923893, omega: 0.0101016, max_w: 1.00927
mbar: 0.921162, omega: 0.024251, max_w: 1.02365
mbar: 0.921162, omega: 0.024251, max_w: 1.02365
mbar: 0.920226, omega: 0.00835422, max_w: 1.00751
mbar: 0.921204, omega: 0.0078539, max_w: 1.00701
mbar: 0.921204, omega: 0.0078539, max_w: 1.00701
mbar: 0.920617, omega: 0.00202363, max_w: 1.00115
mbar: 0.91996, omega: 0.0162408, max_w: 1.01549
mbar: 0.91996, omega: 0.0162408, max_w: 1.01549
mbar: 0.920476, omega: 0.00215667, max_w: 1.00129
mbar: 0.921933, omega: 0.0344862, max_w: 1.03418
mbar: 0.920568, omega: 0.00201033, max_w: 1.00114
mbar: 0.921339, omega: 0.0123621, max_w: 1.01155
mbar: 0.923936, omega: 0.0175042, max_w: 1.01676
mbar: 0.922718, omega: 0.0142689, max_w: 1.01348
mbar: 0.91981, omega: 0.0500629, max_w: 1.05042
mbar: 0.924499, omega: 0.089086, max_w: 1.09221
mbar: 0.919952, omega: 0.0749257, max_w: 1.07687
mbar: 0.92016, omega: 0.0256238, max_w: 1.02506
mbar: 0.921767, omega: 0.0188354, max_w: 1.01812
mbar: 0.919862, omega: 0.0334687, max_w: 1.03314
mbar: 0.919862, omega: 0.0173374, max_w: 1.0166
mbar: 0.919196, omega: 0.0163392, max_w: 1.01559
mbar: 0.921788, omega: 0.115964, max_w: 1.12198
mbar: 0.922415, omega: 0.0218318, max_w: 1.02118
mbar: 0.921522, omega: 0.0849738, max_w: 1.08774
mbar: 0.919053, omega: 0.00116032, max_w: 1.00029
mbar: 0.919601, omega: 0.000815179, max_w: 0.999945
mbar: 0.919901, omega: 0.00452245, max_w: 1.00366
mbar: 0.921353, omega: 0.00957835, max_w: 1.00874
mbar: 0.920257, omega: 0.00787352, max_w: 1.00703
mbar: 0.921798, omega: 0.021081, max_w: 1.02041
mbar: 0.920652, omega: 0.0380879, max_w: 1.03792
mbar: 0.920178, omega: 0.0014496, max_w: 1.00058
mbar: 0.921668, omega: 0.0728299, max_w: 1.07461
mbar: 0.921958, omega: 0.0490253, max_w: 1.04933
mbar: 0.921733, omega: 0.0411821, max_w: 1.04113
mbar: 0.920134, omega: 0.0379893, max_w: 1.03782
mbar: 0.921855, omega: 0.0181909, max_w: 1.01747
mbar: 0.921567, omega: 0.0329912, max_w: 1.03264
mbar: 0.919936, omega: 0.0529259, max_w: 1.05343
Progress: 29.9985%
Progress: 29.9985% completed
mbar: 0.921863, omega: 0.0366057, max_w: 1.03638
mbar: 0.919698, omega: 0.0135339, max_w: 1.01275
mbar: 0.919888, omega: 0.00829103, max_w: 1.00745
mbar: 0.920556, omega: 0.00874116, max_w: 1.0079
mbar: 0.920352, omega: 0.0199784, max_w: 1.01929
mbar: 0.921166, omega: 0.0481405, max_w: 1.0484
mbar: 0.9188, omega: 0.00121162, max_w: 1.00034
mbar: 0.921117, omega: 0.0302076, max_w: 1.02977
mbar: 0.920541, omega: 0.00862919, max_w: 1.00779
mbar: 0.921418, omega: 0.0739196, max_w: 1.07578
mbar: 0.921923, omega: 0.0582493, max_w: 1.05905
mbar: 0.920489, omega: 0.00169739, max_w: 1.00083
mbar: 0.920489, omega: 0.00169739, max_w: 1.00083
mbar: 0.920489, omega: 0.00169739, max_w: 1.00083
mbar: 0.920928, omega: 0.0403998, max_w: 1.04032
mbar: 0.920935, omega: 0.0218874, max_w: 1.02124
mbar: 0.920594, omega: 0.00245265, max_w: 1.00158
mbar: 0.919663, omega: 0.00410896, max_w: 1.00325
mbar: 0.733469, omega: 0.107105, max_w: 1.39469
mbar: 0.921386, omega: 0.0496003, max_w: 1.04993
mbar: 0.92374, omega: 0.0701944, max_w: 1.07178
mbar: 0.919853, omega: 0.0414999, max_w: 1.04146
mbar: 0.92569, omega: 0.120361, max_w: 1.12691
mbar: 0.921084, omega: 0.08704, max_w: 1.08999
mbar: 0.920927, omega: 0.0168784, max_w: 1.01613
mbar: 0.921282, omega: 0.0173197, max_w: 1.01658
mbar: 0.920111, omega: 0.00218127, max_w: 1.00131
mbar: 0.92097, omega: 0.0493167, max_w: 1.04964
mbar: 0.921092, omega: 0.0431314, max_w: 1.04316
mbar: 0.921092, omega: 0.0431314, max_w: 1.04316
mbar: 0.921092, omega: 0.0431314, max_w: 1.04316
mbar: 0.921092, omega: 0.0431314, max_w: 1.04316
mbar: 0.921092, omega: 0.0431314, max_w: 1.04316
mbar: 0.926172, omega: 0.156889, max_w: 1.17399
mbar: 0.921013, omega: 0.0670484, max_w: 1.06841
mbar: 0.921688, omega: 0.0119128, max_w: 1.0111
mbar: 0.920037, omega: 0.00798915, max_w: 1.00715
mbar: 0.923135, omega: 0.0902629, max_w: 1.0935
mbar: 0.920243, omega: 0.0299028, max_w: 1.02945
mbar: 0.925107, omega: 0.128784, max_w: 1.13645
mbar: 0.921325, omega: 0.0539045, max_w: 1.05446
mbar: 0.925061, omega: 0.110425, max_w: 1.11577
mbar: 0.918804, omega: 0.0106668, max_w: 1.00985
mbar: 0.732517, omega: 0.0362585, max_w: 1.22546
mbar: 0.922738, omega: 0.148349, max_w: 1.16265
mbar: 0.922738, omega: 0.148349, max_w: 1.16265
mbar: 0.922738, omega: 0.148349, max_w: 1.16265
mbar: 0.924767, omega: 0.189891, max_w: 1.22831
mbar: 0.923794, omega: 0.125853, max_w: 1.13312
mbar: 0.922273, omega: 0.0306216, max_w: 1.03019
mbar: 0.919186, omega: 0.00366436, max_w: 1.0028
mbar: 0.919186, omega: 0.00366436, max_w: 1.0028
mbar: 0.921302, omega: 0.0185256, max_w: 1.01781
mbar: 0.921761, omega: 0.0388243, max_w: 1.03868
mbar: 0.921273, omega: 0.0102524, max_w: 1.00942
mbar: 0.920801, omega: 0.0432356, max_w: 1.04327
mbar: 0.920552, omega: 0.0125009, max_w: 1.0117
mbar: 0.920552, omega: 0.0125009, max_w: 1.0117
mbar: 0.923258, omega: 0.104716, max_w: 1.10942
mbar: 0.923603, omega: 0.0920604, max_w: 1.09547
mbar: 0.922952, omega: 0.0477279, max_w: 1.04796
mbar: 0.919425, omega: 0.0118597, max_w: 1.01105
mbar: 0.919121, omega: 0.00227876, max_w: 1.00141
mbar: 0.92149, omega: 0.00189103, max_w: 1.00102
mbar: 0.92149, omega: 0.00189103, max_w: 1.00102
mbar: 0.919604, omega: 0.0015485, max_w: 1.00068
mbar: 0.920307, omega: 0.0135705, max_w: 1.01278
mbar: 0.919155, omega: 0.00260781, max_w: 1.00174
mbar: 0.921344, omega: 0.0345789, max_w: 1.03428
mbar: 0.920956, omega: 0.00496765, max_w: 1.0041
mbar: 0.921548, omega: 0.0526017, max_w: 1.05309
mbar: 0.921548, omega: 0.0526017, max_w: 1.05309
mbar: 0.92363, omega: 0.124952, max_w: 1.1321
mbar: 0.92363, omega: 0.124952, max_w: 1.1321
mbar: 0.919949, omega: 0.000926239, max_w: 1.00006
mbar: 0.920645, omega: 0.0340351, max_w: 1.03372
mbar: 0.920071, omega: 0.0207653, max_w: 1.0201
mbar: 0.923767, omega: 0.0891083, max_w: 1.09224
mbar: 0.919408, omega: 0.00205829, max_w: 1.00119
mbar: 0.919326, omega: 0.0025802, max_w: 1.00171
mbar: 0.921065, omega: 0.00386806, max_w: 1.003
mbar: 0.920328, omega: 0.00366174, max_w: 1.0028
mbar: 0.922114, omega: 0.00309124, max_w: 1.00222
mbar: 0.920937, omega: 0.0436135, max_w: 1.04367
mbar: 0.92039, omega: 0.0273759, max_w: 1.02686
mbar: 0.825737, omega: 0.0875988, max_w: 1.18229
mbar: 0.922536, omega: 0.106789, max_w: 1.11173
mbar: 0.922205, omega: 0.0872452, max_w: 1.09021
mbar: 0.922205, omega: 0.0872452, max_w: 1.09021
mbar: 0.922205, omega: 0.0872452, max_w: 1.09021
mbar: 0.929547, omega: 0.285101, max_w: 1.4321
mbar: 0.921384, omega: 0.0118283, max_w: 1.01101
mbar: 0.920387, omega: 0.0149305, max_w: 1.01416
mbar: 0.735984, omega: 0.139113, max_w: 1.47729
mbar: 0.73773, omega: 0.147705, max_w: 1.49802
mbar: 0.920876, omega: 0.0745106, max_w: 1.07642
mbar: 0.925817, omega: 0.131989, max_w: 1.14009
mbar: 0.922932, omega: 0.0939563, max_w: 1.09755
mbar: 0.923258, omega: 0.0688928, max_w: 1.07038
mbar: 0.919782, omega: 0.0106345, max_w: 1.00981
mbar: 0.920308, omega: 0.0144446, max_w: 1.01367
mbar: 0.920308, omega: 0.0144446, max_w: 1.01367
mbar: 0.921268, omega: 0.0322136, max_w: 1.03184
mbar: 0.920721, omega: 0.0228037, max_w: 1.02217
mbar: 0.920954, omega: 0.00415442, max_w: 1.00329
mbar: 0.92067, omega: 0.00278434, max_w: 1.00192
mbar: 0.922553, omega: 0.0469622, max_w: 1.04717
mbar: 0.922553, omega: 0.0469622, max_w: 1.04717
mbar: 0.92231, omega: 0.14784, max_w: 1.16198
mbar: 0.9221, omega: 0.076112, max_w: 1.07814
mbar: 0.920745, omega: 0.049939, max_w: 1.05029
mbar: 0.920745, omega: 0.049939, max_w: 1.05029
mbar: 0.920745, omega: 0.049939, max_w: 1.05029
mbar: 0.920558, omega: 0.0756337, max_w: 1.07763
mbar: 0.923602, omega: 0.124553, max_w: 1.13165
mbar: 0.922196, omega: 0.112154, max_w: 1.11771
mbar: 0.924723, omega: 0.0794009, max_w: 1.08169
mbar: 0.924284, omega: 0.126718, max_w: 1.1341
mbar: 0.921127, omega: 0.00746123, max_w: 1.00661
mbar: 0.921636, omega: 0.0156035, max_w: 1.01484
mbar: 0.921636, omega: 0.0156035, max_w: 1.01484
mbar: 0.919287, omega: 0.0110848, max_w: 1.01027
mbar: 0.919125, omega: 0.00315656, max_w: 1.00229
mbar: 0.919189, omega: 0.0145684, max_w: 1.0138
mbar: 0.919157, omega: 0.00216454, max_w: 1.0013
mbar: 0.919157, omega: 0.00216454, max_w: 1.0013
mbar: 0.922234, omega: 0.00434989, max_w: 1.00348
mbar: 0.92151, omega: 0.00284969, max_w: 1.00198
mbar: 0.921357, omega: 0.0292317, max_w: 1.02876
mbar: 0.920733, omega: 0.0101417, max_w: 1.00931
mbar: 0.919441, omega: 0.0208994, max_w: 1.02023
mbar: 0.919441, omega: 0.0208994, max_w: 1.02023
mbar: 0.920414, omega: 0.0144221, max_w: 1.01364
mbar: 0.922342, omega: 0.1253, max_w: 1.1325
mbar: 0.922075, omega: 0.128664, max_w: 1.13632
mbar: 0.928004, omega: 0.23883, max_w: 1.32486
mbar: 0.921961, omega: 0.0542467, max_w: 1.05482
mbar: 0.921757, omega: 0.0113224, max_w: 1.0105
mbar: 0.921757, omega: 0.0113224, max_w: 1.0105
mbar: 0.738384, omega: 0.164114, max_w: 1.54594
mbar: 0.922623, omega: 0.124016, max_w: 1.13104
mbar: 0.922439, omega: 0.126031, max_w: 1.13332
mbar: 0.920123, omega: 0.00199322, max_w: 1.00112
mbar: 0.919739, omega: 0.00965661, max_w: 1.00883
mbar: 0.921141, omega: 0.0134734, max_w: 1.01268
mbar: 0.920027, omega: 0.0414377, max_w: 1.0414
mbar: 0.921432, omega: 0.00550975, max_w: 1.00465
mbar: 0.921974, omega: 0.00433423, max_w: 1.00347
mbar: 0.921974, omega: 0.00433423, max_w: 1.00347
mbar: 0.91938, omega: 0.00400123, max_w: 1.00314
mbar: 0.921602, omega: 0.00472473, max_w: 1.00386
mbar: 0.921108, omega: 0.00307968, max_w: 1.00221
mbar: 0.92281, omega: 0.00357896, max_w: 1.00271
mbar: 0.922171, omega: 0.0383246, max_w: 1.03816
mbar: 0.921665, omega: 0.0347647, max_w: 1.03447
mbar: 0.92149, omega: 0.140946, max_w: 1.1515
mbar: 0.92089, omega: 0.051511, max_w: 1.05194
mbar: 0.920125, omega: 0.00348515, max_w: 1.00262
mbar: 0.922231, omega: 0.0293468, max_w: 1.02888
mbar: 0.919958, omega: 0.0220259, max_w: 1.02138
mbar: 0.921636, omega: 0.0373922, max_w: 1.03719
mbar: 0.919418, omega: 0.0111641, max_w: 1.01035
mbar: 0.920278, omega: 0.0171937, max_w: 1.01646
mbar: 0.919442, omega: 0.0256682, max_w: 1.02511
mbar: 0.920679, omega: 0.0367963, max_w: 1.03658
mbar: 0.920668, omega: 0.0130456, max_w: 1.01225
mbar: 0.919818, omega: 0.00395861, max_w: 1.00309
mbar: 0.919375, omega: 0.00523925, max_w: 1.00438
mbar: 0.919208, omega: 0.00239921, max_w: 1.00153
mbar: 0.920285, omega: 0.00119763, max_w: 1.00033
mbar: 0.919592, omega: 0.000965923, max_w: 1.0001
mbar: 0.920599, omega: 0.02786, max_w: 1.02736
mbar: 0.92258, omega: 0.12558, max_w: 1.13281
mbar: 0.923793, omega: 0.155914, max_w: 1.17378
mbar: 0.919992, omega: 0.00768836, max_w: 1.00684
mbar: 0.92015, omega: 0.0101653, max_w: 1.00934
mbar: 0.92015, omega: 0.0101653, max_w: 1.00934
mbar: 0.919336, omega: 0.018394, max_w: 1.01768
mbar: 0.921909, omega: 0.00522012, max_w: 1.00435
mbar: 0.921909, omega: 0.00522012, max_w: 1.00435
mbar: 0.919365, omega: 0.0047933, max_w: 1.00393
mbar: 0.919886, omega: 0.00590306, max_w: 1.00504
mbar: 0.919886, omega: 0.00590306, max_w: 1.00504
mbar: 0.919886, omega: 0.00590306, max_w: 1.00504
mbar: 0.922884, omega: 0.0443203, max_w: 1.0444
mbar: 0.73353, omega: 0.0552908, max_w: 1.26634
mbar: 0.734301, omega: 0.0178752, max_w: 1.18495
mbar: 0.921142, omega: 0.0489948, max_w: 1.0493
mbar: 0.922222, omega: 0.143745, max_w: 1.15569
mbar: 0.919561, omega: 0.0235884, max_w: 1.02298
mbar: 0.923703, omega: 0.0602823, max_w: 1.0612
mbar: 0.920333, omega: 0.0514825, max_w: 1.05192
mbar: 0.922731, omega: 0.118491, max_w: 1.12481
mbar: 0.919812, omega: 0.00114899, max_w: 1.00028
mbar: 0.919812, omega: 0.00114899, max_w: 1.00028
mbar: 0.919812, omega: 0.00114899, max_w: 1.00028
mbar: 0.921126, omega: 0.0312632, max_w: 1.03086
mbar: 0.921508, omega: 0.0439091, max_w: 1.04398
mbar: 0.919683, omega: 0.00279237, max_w: 1.00193
mbar: 0.920125, omega: 0.0349988, max_w: 1.03472
mbar: 0.921445, omega: 0.0104097, max_w: 1.00958
mbar: 0.921385, omega: 0.0109878, max_w: 1.01017
mbar: 0.920175, omega: 0.00581718, max_w: 1.00496
mbar: 0.919427, omega: 0.00652814, max_w: 1.00567
Progress: 34.9982%
Progress: 34.9982% completed
mbar: 0.919972, omega: 0.00191726, max_w: 1.00105
mbar: 0.735379, omega: 0.135447, max_w: 1.46828
mbar: 0.919682, omega: 0.00161918, max_w: 1.00075
mbar: 0.919682, omega: 0.00161918, max_w: 1.00075
mbar: 0.922616, omega: 0.12317, max_w: 1.13009
mbar: 0.924166, omega: 0.0362189, max_w: 1.03597
mbar: 0.919472, omega: 0.0125172, max_w: 1.01171
mbar: 0.919844, omega: 0.0025732, max_w: 1.00171
mbar: 0.920241, omega: 0.00446022, max_w: 1.0036
mbar: 0.920156, omega: 0.00653654, max_w: 1.00568
mbar: 0.920156, omega: 0.00653654, max_w: 1.00568
mbar: 0.921851, omega: 0.00298902, max_w: 1.00212
mbar: 0.921851, omega: 0.00298902, max_w: 1.00212
mbar: 0.919993, omega: 0.00257633, max_w: 1.00171
mbar: 0.92254, omega: 0.0456695, max_w: 1.04581
mbar: 0.920667, omega: 0.0287091, max_w: 1.02823
mbar: 0.919634, omega: 0.00188939, max_w: 1.00102
mbar: 0.921506, omega: 0.0855157, max_w: 1.08833
mbar: 0.921506, omega: 0.0855157, max_w: 1.08833
mbar: 0.921506, omega: 0.0855157, max_w: 1.08833
mbar: 0.926041, omega: 0.152183, max_w: 1.16723
mbar: 0.926041, omega: 0.152183, max_w: 1.16723
mbar: 0.922281, omega: 0.0282167, max_w: 1.02772
mbar: 0.921441, omega: 0.0765602, max_w: 1.07863
mbar: 0.735784, omega: 0.109885, max_w: 1.39671
mbar: 0.922695, omega: 0.12691, max_w: 1.13432
mbar: 0.921256, omega: 0.0648196, max_w: 1.06604
mbar: 0.92042, omega: 0.0840541, max_w: 1.08674
mbar: 0.922342, omega: 0.0100728, max_w: 1.00924
mbar: 0.921078, omega: 0.046812, max_w: 1.04701
mbar: 0.920891, omega: 0.00447802, max_w: 1.00361
mbar: 0.920854, omega: 0.0085678, max_w: 1.00773
mbar: 0.919709, omega: 0.00663055, max_w: 1.00578
mbar: 0.922881, omega: 0.0483813, max_w: 1.04865
mbar: 0.921597, omega: 0.0134734, max_w: 1.01268
mbar: 0.922863, omega: 0.0437609, max_w: 1.04382
mbar: 0.921151, omega: 0.0487202, max_w: 1.04901
mbar: 0.920959, omega: 0.0235012, max_w: 1.02289
mbar: 0.921895, omega: 0.0187541, max_w: 1.01804
mbar: 0.924887, omega: 0.144758, max_w: 1.15675
mbar: 0.919358, omega: 0.0037384, max_w: 1.00287
mbar: 0.919978, omega: 0.00511759, max_w: 1.00426
mbar: 0.920538, omega: 0.0195307, max_w: 1.01883
mbar: 0.9188, omega: 0.00192582, max_w: 1.00106
mbar: 0.920524, omega: 0.00544338, max_w: 1.00458
mbar: 0.919855, omega: 0.0221478, max_w: 1.02151
mbar: 0.919765, omega: 0.00888907, max_w: 1.00805
mbar: 0.920023, omega: 0.0107517, max_w: 1.00993
mbar: 0.920885, omega: 0.0125194, max_w: 1.01171
mbar: 0.919688, omega: 0.00761734, max_w: 1.00677
mbar: 0.919997, omega: 0.0109224, max_w: 1.0101
mbar: 0.919301, omega: 0.00133702, max_w: 1.00047
mbar: 0.919301, omega: 0.00133702, max_w: 1.00047
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.92014, omega: 0.00113836, max_w: 1.00027
mbar: 0.921096, omega: 0.025804, max_w: 1.02525
mbar: 0.922225, omega: 0.0980409, max_w: 1.10204
mbar: 0.736714, omega: 0.170864, max_w: 1.57153
mbar: 0.734472, omega: 0.120881, max_w: 1.42958
mbar: 0.735023, omega: 0.0782025, max_w: 1.31761
mbar: 0.922242, omega: 0.122357, max_w: 1.12917
mbar: 0.924428, omega: 0.137249, max_w: 1.1461
mbar: 0.920169, omega: 0.00178611, max_w: 1.00092
mbar: 0.921899, omega: 0.0151842, max_w: 1.01441
mbar: 0.92048, omega: 0.00468828, max_w: 1.00382
mbar: 0.920018, omega: 0.00250404, max_w: 1.00164
mbar: 0.921648, omega: 0.00105544, max_w: 1.00018
mbar: 0.920389, omega: 0.0218969, max_w: 1.02125
mbar: 0.922551, omega: 0.105509, max_w: 1.11031
mbar: 0.922551, omega: 0.105509, max_w: 1.11031
mbar: 0.919625, omega: 0.00135954, max_w: 1.00049
mbar: 0.920305, omega: 0.00167006, max_w: 1.0008
mbar: 0.92804, omega: 0.217642, max_w: 1.27853
mbar: 0.92236, omega: 0.0711336, max_w: 1.07279
mbar: 0.923178, omega: 0.123792, max_w: 1.13079
